Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
SHC2,19,0.08189655172413793,0.0008129673066621804,0.3759733036707453,0.06211885307375086,0.004135969944622311,0.22235978707743298,-0.27932826472688277,0.39716554740105303,-0.047272021178288166,0.07797256453993383
CD79A,13,0.05603448275862069,0.0014791967291967292,0.05137465051258155,2.0751649552327712e-11,0.009941461456254958,-0.1544389793883262,-0.23840111159158875,-0.843016014949945,1.713346110110839,0.060412098348367416
RARA,19,0.08189655172413793,0.002531672597926991,0.39761782221895453,0.03781228569762338,0.004859646160565091,0.22235978707743298,-0.17374644520526406,-0.08810672055593159,0.17219560949838675,0.05120709196427656
SPI1,20,0.08620689655172414,0.002313516762169223,0.3767328456983629,0.023951825757338386,0.005446493779544777,0.2851595814883929,-0.18714798076556605,-0.3648260419667786,0.35016754455491095,0.05008715884717245
SHC4,18,0.07758620689655173,0.0007580503920512797,0.3744633707242764,0.060378393397198804,0.003940173855852023,0.1595599926664731,-0.28270186681945864,0.3624178678353398,-0.10665065315694726,0.036323973664079426
KMT2A,15,0.06465517241379311,0.012129395518676513,0.3942553036378217,0.01921559776840566,0.004780202639455362,-0.028839390566406473,0.4158514657264872,-0.4593832067932711,0.14810295457003508,0.031613029288732324
CD33,11,0.04741379310344827,0.002550760126517702,0.054310344827586204,1.7722262342188245e-11,0.009553657277171569,-0.2800385682102459,-0.17257387885021713,-0.8430160150104258,1.5957376237809886,0.009387353167972179
CSF1R,16,0.06896551724137931,0.002241604774670189,0.4036423346768175,0.05792924178253073,0.0036858930157341405,0.03396040384455339,-0.1915656075245879,0.31352139717252747,-0.18376582189914967,-0.01005414548087772
SRSF2,14,0.06034482758620689,0.01058757009673664,0.41166171880946945,0.031566715834863736,0.003993897537578728,-0.09163918497736634,0.3211355570361139,-0.2127973774095128,-0.0903579950868913,-0.012420899982330556
CD19,12,0.05172413793103448,0.0014803133374561947,0.05940193965517242,2.2108023428309676e-11,0.009039648265394749,-0.21723877379928608,-0.23833251720700963,-0.8430160149228656,1.4398552865203187,-0.016248845812011914
LIFR,15,0.06465517241379311,0.0019154997186393145,0.4019024970273484,0.06471779931246888,0.0034433732134401132,-0.028839390566406473,-0.21159857381958386,0.4490526162760946,-0.25731424760263333,-0.024645756418445963
FBXW7,16,0.06896551724137931,0.0005152234996553649,0.4144061302681992,0.05871092901589105,0.0037224017113220292,0.03396040384455339,-0.29761897055925907,0.3291275142640893,-0.17269391329796463,-0.031231881100996145
LOC102723407,14,0.06034482758620689,0.008227096246854285,0.3774954627949183,0.02601142538978063,0.0043283510150724114,-0.09163918497736634,0.17612924020539428,-0.3237068428115643,0.01107094600589859,-0.0505685840518628
AKT3,13,0.05603448275862069,0.008213749106431547,0.3790299971965237,0.04238292585880729,0.003522461074501837,-0.1544389793883262,0.1753093117520373,0.00314454017170998,-0.2333294528835058,-0.05626329739026402
SOCS1,15,0.06465517241379311,0.00032312836438962145,0.39932068227128403,0.06168218392812032,0.00350487114146307,-0.028839390566406473,-0.30941957070035897,0.3884475979116038,-0.2386639116410737,-0.057491942119225974
EPOR,15,0.06465517241379311,0.0016170363869904172,0.3685430012266594,0.053567913259485206,0.0036142541267331083,-0.028839390566406473,-0.22993348078480577,0.22644897139831371,-0.2054915839001617,-0.06338567939481331
CTLA4,15,0.06465517241379311,0.0030797887681327826,0.3950905902980713,0.03748756109732899,0.004000867354539365,-0.028839390566406473,-0.14007510966351977,-0.09458973565254492,-0.08824427463995309,-0.08167936617262181
BCR,15,0.06465517241379311,0.0031269396123240383,0.367816091954023,0.04244589260599169,0.0036386635679645325,-0.028839390566406473,-0.1371785852000211,0.0044016496491288,-0.19808898849190557,-0.0831259007668029
U2AF1,13,0.05603448275862069,0.007826887986404806,0.36000532552256687,0.020986171031841794,0.00434995606483502,-0.1544389793883262,0.15154403846045625,-0.4240343198099318,0.017623060028153784,-0.09744988512715572
BRCA2,15,0.06465517241379311,0.00027932781090256754,0.3852949558278712,0.04623290594634157,0.0036227746176864754,-0.028839390566406473,-0.3121102833878226,0.08000807008757611,-0.20290759409844994,-0.11270126234737268
IDH2,15,0.06465517241379311,0.0005299278958758559,0.4001775936066302,0.040659335293502234,0.0037525798807970584,-0.028839390566406473,-0.29671566449752945,-0.031266353382775246,-0.16354184887062206,-0.1232343432733041
CSF3,10,0.04310344827586207,0.010923852066124229,0.36070166077502835,0.030828178036215206,0.0031291180691561463,-0.3428383626212058,0.3417937015014319,-0.22754203085959737,-0.35261768638444907,-0.15057694499087335
RB1,13,0.05603448275862069,0.003537319934030025,0.3885057471264368,0.03569896310356604,0.0033821838885076385,-0.1544389793883262,-0.11196850335422698,-0.13029848018506648,-0.27587099421083916,-0.16327966350365206
MAP2K1,13,0.05603448275862069,0.0001261622667211465,0.36709204452891664,0.05325817916989169,0.002946757698369719,-0.1544389793883262,-0.32151939903137344,0.2202652366983552,-0.4079216989029171,-0.17196478498466988
MCL1,13,0.05603448275862069,0.00032689364551786315,0.39677182685253115,0.04431934607360064,0.003239569073703248,-0.1544389793883262,-0.3091882656391884,0.04180450456772878,-0.31912146288036247,-0.18681410085823802
TAL1,13,0.05603448275862069,0.004425291204457776,0.3538572269842309,0.01084737517255938,0.0043655823094774695,-0.1544389793883262,-0.05741952227458466,-0.6264518962966502,0.02236199549749871,-0.18922650351439066
SHC3,13,0.05603448275862069,0.00025509669884647625,0.36280692338655574,0.047252606597913714,0.0029795484529700064,-0.1544389793883262,-0.31359882532279953,0.10036604331219623,-0.3979773217606478,-0.19197560480630438
TCF3,14,0.06034482758620689,0.0013761357178072137,0.3700054734537493,0.014887320537364952,0.004265851731639503,-0.09163918497736634,-0.24473225466745352,-0.5457957748762735,-0.007883068720343285,-0.20399254712826492
