Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
IL2RA,2,0.0034965034965034965,1.5921031682853049e-06,0.26542800265428,0.002234163895375335,0.0004912995776391617,-0.5501165021406134,-0.19355494317232963,-0.6731530618809448,-0.6039498506471009,-0.4963500940479062
KDM6A,1,0.0017482517482517483,0.0,0.3357438016528926,0.007237288373043582,0.00036642492477869965,-0.6015720613516109,-0.19366538065235667,-0.5241894674474735,-0.6640965613527687,-0.4966237723962015
KLF6,1,0.0017482517482517483,0.0,0.3357438016528926,0.007237288373043582,0.00036642492477869965,-0.6015720613516109,-0.19366538065235667,-0.5241894674474735,-0.6640965613527687,-0.4966237723962015
DROSHA,1,0.0017482517482517483,0.0,0.3357438016528926,0.007237288373043582,0.00036642492477869965,-0.6015720613516109,-0.19366538065235667,-0.5241894674474735,-0.6640965613527687,-0.4966237723962015
PPM1D,1,0.0017482517482517483,0.0,0.3357438016528926,0.007237288373043582,0.00036642492477869965,-0.6015720613516109,-0.19366538065235667,-0.5241894674474735,-0.6640965613527687,-0.4966237723962015
SPDYE2B,2,0.0034965034965034965,6.5112937267052855e-06,0.26468492313957037,0.001286836820171001,0.0005455328434782166,-0.5501165021406134,-0.19321371967634873,-0.7013588854331012,-0.5778280358806551,-0.4966815899310531
SMARCE1,2,0.0034965034965034965,0.0,0.27823853603724114,0.0021710748456698187,0.00048825801042432827,-0.5501165021406134,-0.19366538065235667,-0.6750314823870653,-0.6054148418136177,-0.4970463857524404
GREM1,2,0.0034965034965034965,0.0,0.2566380416543283,0.0033631370682825268,0.0004039116387746351,-0.5501165021406134,-0.19366538065235667,-0.6395388868577409,-0.6460408351475548,-0.49807306531336293
ROBO2,1,0.0017482517482517483,0.0,0.1948587274226186,5.625138346701283e-06,0.0007740316911594722,-0.6015720613516109,-0.19366538065235667,-0.7395058270506022,-0.467770039535951,-0.5004217399534636
MTCP1,2,0.0034965034965034965,0.0,0.25401787895071076,0.0008445470397525715,0.0005340173132599787,-0.5501165021406134,-0.19366538065235667,-0.7145276714120233,-0.5833745679333422,-0.500537568781377
PDPN,2,0.0034965034965034965,0.0,0.24317246539468762,0.0004945868882085184,0.0005450312216684987,-0.5501165021406134,-0.19366538065235667,-0.7249474245713092,-0.5780696453761103,-0.5015605349017878
CYP17A1,1,0.0017482517482517483,0.0,0.2061610434920509,1.4970892960936472e-05,0.000752406674052297,-0.6015720613516109,-0.19366538065235667,-0.7392275654949995,-0.47818587347947983,-0.5024492544310488
GSTM1,1,0.0017482517482517483,0.0,0.2061610434920509,1.4970892960936472e-05,0.000752406674052297,-0.6015720613516109,-0.19366538065235667,-0.7392275654949995,-0.47818587347947983,-0.5024492544310488
ABCC1,1,0.0017482517482517483,0.0,0.21714619785359335,6.169728566252214e-05,0.0007089003666412834,-0.6015720613516109,-0.19366538065235667,-0.7378363285903798,-0.49914097706360055,-0.506362027766949
CFTR,1,0.0017482517482517483,0.0,0.21714619785359335,6.169728566252214e-05,0.0007089003666412834,-0.6015720613516109,-0.19366538065235667,-0.7378363285903798,-0.49914097706360055,-0.506362027766949
NOTCH2,1,0.0017482517482517483,0.0,0.3191946473512982,0.005070298429069203,0.00036668501816832335,-0.6015720613516109,-0.19366538065235667,-0.5887096712913834,-0.6639712856342478,-0.5095027580212792
SPINK1,1,0.0017482517482517483,0.0,0.3191946473512982,0.005070298429069203,0.00036668501816832335,-0.6015720613516109,-0.19366538065235667,-0.5887096712913834,-0.6639712856342478,-0.5095027580212792
CD82,1,0.0017482517482517483,0.0,0.3191946473512982,0.005070298429069203,0.00036668501816832335,-0.6015720613516109,-0.19366538065235667,-0.5887096712913834,-0.6639712856342478,-0.5095027580212792
SIX1,1,0.0017482517482517483,0.0,0.20697341187708962,2.9818237666209942e-05,0.0006674432784800008,-0.6015720613516109,-0.19366538065235667,-0.7387854989733763,-0.5191090605074227,-0.5105454785323128
RNF43,1,0.0017482517482517483,0.0,0.2277106323349098,0.0001083395376120802,0.0006540282674014722,-0.6015720613516109,-0.19366538065235667,-0.7364475969020338,-0.5255704902048904,-0.5113701840575378
CYP24A1,1,0.0017482517482517483,0.0,0.2223552552809373,8.87209178203865e-05,0.0006538090276093729,-0.6015720613516109,-0.19366538065235667,-0.7370317239080755,-0.5256760885152643,-0.511508129120821
ABCA1,1,0.0017482517482517483,0.0,0.30736493675375337,0.004829088695662835,0.0003571076743054996,-0.6015720613516109,-0.19366538065235667,-0.5958914771930622,-0.6685842772818774,-0.511861717531141
ABCB1,1,0.0017482517482517483,0.0,0.30736493675375337,0.004829088695662835,0.0003571076743054996,-0.6015720613516109,-0.19366538065235667,-0.5958914771930622,-0.6685842772818774,-0.511861717531141
MYH9,1,0.0017482517482517483,0.0,0.17233950883239982,1.2120275885223804e-06,0.0006550310310277363,-0.6015720613516109,-0.19366538065235667,-0.7396372235097759,-0.5250875024058976,-0.5119115118192876
MUC16,1,0.0017482517482517483,0.0,0.30322467782377976,0.004056272908570056,0.00036683161578904624,-0.6015720613516109,-0.19366538065235667,-0.6189013819024342,-0.663900675910963,-0.5155269781988324
SUFU,1,0.0017482517482517483,0.0,0.30322467782377976,0.004056272908570056,0.00036683161578904624,-0.6015720613516109,-0.19366538065235667,-0.6189013819024342,-0.663900675910963,-0.5155269781988324
FAT4,1,0.0017482517482517483,0.0,0.30322467782377976,0.004056272908570056,0.00036683161578904624,-0.6015720613516109,-0.19366538065235667,-0.6189013819024342,-0.663900675910963,-0.5155269781988324
GLIS2,1,0.0017482517482517483,0.0,0.00572155117609663,4.476023095076769e-33,0.0006119506534066192,-0.6015720613516109,-0.19366538065235667,-0.7396733105563694,-0.5458374540615284,-0.5160687195597325
METTL3,1,0.0017482517482517483,0.0,0.29825064525379985,0.004004661328144852,0.00035599735738699927,-0.6015720613516109,-0.19366538065235667,-0.6204380709392245,-0.6691190688425256,-0.516877994592503
MME,1,0.0017482517482517483,0.0,0.24582801493877934,0.0001948553318479371,0.0005858252340202512,-0.6015720613516109,-0.19366538065235667,-0.7338716658529133,-0.5584209368252563,-0.5174250871717869
