Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
MUC1,15,0.06382978723404255,0.007474568344533343,0.4644268774703557,0.04810441874496068,0.004651666685091414,-0.010559012060577133,0.0522154318025462,0.08720452964120146,0.09996117062495301,0.046791343782665445
ANGPT1,17,0.0723404255319149,0.0003900145573872215,0.43040293040293043,0.0606675661900832,0.003985248010924789,0.10271039004379551,-0.27892071854019007,0.3486628719272158,-0.06080002436618722,0.02379102639248662
PDGFA,17,0.0723404255319149,0.00021829810735196582,0.426497277676951,0.05969829149101314,0.003960101250636261,0.10271039004379551,-0.2869468449447016,0.3284907807258965,-0.06686621577235544,0.01653683826986125
CDH2,16,0.06808510638297872,0.000350286233046587,0.44339622641509435,0.062162599072036445,0.004001566596605354,0.04607568899160919,-0.2807776434471043,0.3797767962591583,-0.05686346700927701,0.0105147461352634
HSP90AA1,15,0.06382978723404255,0.007896617469533736,0.45366795366795365,0.03953124324813411,0.004484809698747624,-0.010559012060577133,0.07194225253213354,-0.09121638464947626,0.05971000486824262,0.007988632955584659
FGFR2,17,0.0723404255319149,0.00044432703129257867,0.42342342342342343,0.05517151121620559,0.004038223412251724,0.10271039004379551,-0.27638212202939205,0.2342815491846624,-0.048020687362908876,0.004105278372331116
IGF2,15,0.06382978723404255,0.005065220318714844,0.44339622641509435,0.04779933487020981,0.00420987271173424,-0.010559012060577133,-0.06039889142454823,0.08085526688686484,-0.006613464585562201,-0.0039470166170785265
FOXM1,10,0.0425531914893617,0.01939971407369424,0.4368029739776952,0.031481445511824656,0.004116598933120421,-0.29373251732150873,0.6096036552069705,-0.25874500604524747,-0.029114040713696675,-0.007977276612574271
BRAF,15,0.06382978723404255,0.0011897360374625466,0.45366795366795365,0.059396985421135653,0.0039438905892947695,-0.010559012060577133,-0.241541273028885,0.32222013987773335,-0.07077673837605307,-0.013792292178087188
CCN2,14,0.059574468085106386,0.005919740635317987,0.4296160877513711,0.04587658445218195,0.004327712864790632,-0.06719371311276345,-0.020458116531566983,0.04083988546089261,0.021813295584348493,-0.01610169251331073
IL2,17,0.0723404255319149,0.0015017589081691097,0.4343807763401109,0.03979563963603653,0.004517836289954773,0.10271039004379551,-0.2269571431981364,-0.08571389082065356,0.06767705992651306,-0.024398015463033773
CDK4,16,0.06808510638297872,0.0007242087837383694,0.44090056285178236,0.047780931011064516,0.0043552571779709335,0.04607568899160919,-0.2633002866957073,0.08047225438742445,0.02845785233782308,-0.027912559181814112
PIK3R3,16,0.06808510638297872,0.0003875695334755944,0.41740674955595025,0.05325736237236679,0.0038627064601264257,0.04607568899160919,-0.27903500037499823,0.19444517969326688,-0.09036090989666508,-0.03281540498736598
EZH2,14,0.059574468085106386,0.004361859013944164,0.4635108481262327,0.047581115985959946,0.003958631818322518,-0.06719371311276345,-0.09327440649006796,0.07631379764273648,-0.06722068917454702,-0.045017779518346304
MAPK8,14,0.059574468085106386,0.004894734572858191,0.44761904761904764,0.038824189633490006,0.00456721960230631,-0.06719371311276345,-0.06836749400241413,-0.10593125341940014,0.07958987181789902,-0.04587794941037096
SDC1,13,0.055319148936170216,0.007141781087005336,0.4181494661921708,0.04706995929350992,0.003529116090489212,-0.12382841416494977,0.03666076249636084,0.06567584389426936,-0.1708334244573929,-0.05520627044626692
JAK2,14,0.059574468085106386,0.004410548478208103,0.44761904761904764,0.03992938893633355,0.004238476360104713,-0.06719371311276345,-0.09099863270910472,-0.08293036300723532,0.0002866372143971216,-0.06279620292531103
FGF1,15,0.06382978723404255,0.0002577815579302178,0.41964285714285715,0.05353163699221168,0.003583277208796351,-0.010559012060577133,-0.2851013655793742,0.20015325466007086,-0.1577680551353214,-0.06649395571109565
CDKN1A,14,0.059574468085106386,0.00011078327626624259,0.45542635658914726,0.05741579566334963,0.0036852435147777837,-0.06719371311276345,-0.2919721504671285,0.2809885462752982,-0.13317056734897403,-0.06694724142098449
CD274,14,0.059574468085106386,0.0007630182021961575,0.4510556621880998,0.0537302737748317,0.0038020296609484333,-0.06719371311276345,-0.26148631198237127,0.2042871903738494,-0.1049980668705295,-0.06903155288439604
STAT6,12,0.05106382978723405,0.004319756275400523,0.4425612052730697,0.04936683477155395,0.0036889215913273247,-0.1804631152171361,-0.09524231289308281,0.11347734089571865,-0.1322832993231905,-0.09073386023476271
PDGFC,15,0.06382978723404255,0.00015917651526325217,0.40378006872852235,0.04739626736974973,0.0035662679548031087,-0.010559012060577133,-0.2897102224268389,0.07246681479235606,-0.16187122346457172,-0.09400409156235486
CSF3,14,0.059574468085106386,6.236783742791416e-05,0.42495479204339964,0.05403165649491562,0.0034104443257203802,-0.06719371311276345,-0.2942351161408688,0.21055942643021952,-0.19946079559131596,-0.09485685245690369
CD34,14,0.059574468085106386,0.0018028526033750736,0.4417293233082707,0.045685243102713886,0.003679087846347674,-0.06719371311276345,-0.21288384936502747,0.03685777888599036,-0.1346555086496229,-0.09629830788345058
ATM,14,0.059574468085106386,0.0012139586634112042,0.4392523364485981,0.04355569345763883,0.0038921075389273547,-0.06719371311276345,-0.24040909345218628,-0.0074614112253428184,-0.08326844273557193,-0.10176604374469672
SNAI2,14,0.059574468085106386,0.0003926360364769979,0.4510556621880998,0.04682960158285387,0.0037315772876025197,-0.06719371311276345,-0.27879818908807874,0.060673631760860804,-0.12199340053703354,-0.10548130061672144
CSNK2A1,11,0.04680851063829787,0.012739948570386558,0.4181494661921708,0.01467874654087686,0.004630786613842152,-0.23709781626932241,0.2983223554655763,-0.6084349096354927,0.09492423913480663,-0.11110578092800599
E2F1,13,0.055319148936170216,0.0006229219085912961,0.4510556621880998,0.04751866197480474,0.003645735066107215,-0.12382841416494977,-0.2680344939477293,0.07501403400491562,-0.14270125078678345,-0.12388601180103832
